,loss
461,0.8794515591241289
462,0.8793676822106969
463,0.8792843594316727
464,0.8792012795877531
465,0.8791185998420372
466,0.8790361652242223
467,0.87895389170116
468,0.8788716635107023
469,0.878789559429537
470,0.8787075760771597
471,0.8786256702781762
472,0.8785291444535136
473,0.8784223517077168
474,0.878316849700075
475,0.87821146019147
476,0.8781060408253485
477,0.8780014086743388
478,0.8778968338556127
479,0.8777920018473839
480,0.8776872747251445
481,0.8775823796689188
482,0.877477365651014
483,0.8773724474444585
484,0.8772687545393928
485,0.8771650514734235
486,0.8770612774830289
487,0.876957959438708
488,0.8768547338601035
489,0.8767515990513121
490,0.876648379765099
491,0.8765451180299332
492,0.8764417340911673
493,0.8763382957185902
494,0.8762347374214243
495,0.8761314558394313
496,0.8760285371867521
497,0.8759256415050196
498,0.8758228070971921
499,0.8757199092854278
500,0.8756170626626975
501,0.8755142237962599
502,0.8754112152896383
503,0.8753080163330639
504,0.8752046039090068
505,0.8751011041836262
506,0.8749972240838956
507,0.8748931111805259
508,0.8747886140769856
509,0.8746843181261008
510,0.8745800181915555
511,0.8744754516110701
512,0.874371013363527
513,0.8742665255255361
514,0.874161895665108
515,0.874057833882058
516,0.8739544741202735
517,0.8738517362152537
518,0.8737496220311468
519,0.8736247301385028
520,0.8734891012586702
521,0.8733534721579436
522,0.8732177491834324
523,0.8730818957550566
524,0.872945771957767
525,0.8728092456361134
526,0.8726723795764787
527,0.8725352834547956
528,0.8723983454877103
529,0.8722612190615636
530,0.8721238875547047
531,0.8719863025546789
532,0.8718485991810446
533,0.8717106540766758
534,0.8715725016903045
535,0.8714341414648228
536,0.8712958062735124
537,0.8711575965501435
538,0.8710189719025775
539,0.8708799415454799
540,0.8707405912608832
541,0.8706009231523286
542,0.8704609213216858
543,0.8703205679449528
544,0.8701803033634222
545,0.8700400796824652
546,0.8698992010024443
547,0.869757819886915
548,0.8696161074926847
549,0.8694737570827397
550,0.8693313453153181
551,0.8691888257347059
552,0.869046039673562
553,0.8689161705681429
554,0.8687861217977101
555,0.8686556894439591
556,0.8685250696071928
557,0.8683944067526176
558,0.8682635476791758
559,0.868132492864747
560,0.8680013808679024
561,0.8678702658948828
562,0.867738987176549
563,0.8676074418392401
564,0.8674758307092897
565,0.867344602112737
566,0.8672136393100857
567,0.8670824431423758
568,0.8669509759846932
569,0.8668194977594706
570,0.8666878704909083
571,0.8665558415433511
572,0.8664234699711797
573,0.8662906715547344
574,0.8661576224885069
575,0.866024277488888
576,0.8658905685374546
577,0.8657568665142722
578,0.8656229104344317
579,0.8654886607929032
580,0.8653540240651968
581,0.8652189877405515
582,0.8650838439923545
583,0.8649485585221227
584,0.8648127965275033
585,0.8646764450277445
586,0.8645396586025388
587,0.8644024317883703
588,0.8642651051978917
589,0.8641273228636244
590,0.8639887858730398
591,0.8638497359040814
592,0.8637103984143248
593,0.8635706365011705
594,0.8634303125440885
595,0.863289496253235
596,0.8631480846325656
597,0.86300617263198
598,0.8628636336922517
599,0.8627204310849921
600,0.8625767277114514
601,0.8624325778482482
602,0.8622880380105286
603,0.8621430992927831
604,0.8619977581832279
605,0.8618520774043825
606,0.8617059458510852
607,0.8615594393626438
608,0.8614125317491931
609,0.8612651967091806
610,0.861117444900126
611,0.8609693591386695
612,0.860820872174582
613,0.8606718734845556
614,0.8605223695397884
615,0.8603724638116809
616,0.860222164880436
617,0.8600713877051361
618,0.8599204060024231
619,0.8597692252314282
620,0.8596177755054212
621,0.8594659206796152
622,0.8593135893103429
623,0.8591608930737589
624,0.8590077871508465
625,0.8588541097785407
626,0.8586996893368538
627,0.8585449873668746
628,0.8583897588557179
629,0.8582341384536561
630,0.8580781158230153
631,0.8579218390597336
632,0.8577651331072615
633,0.8576076803012225
634,0.8574497118570396
635,0.8572915668268768
636,0.8571335310858779
637,0.8569749206427563
638,0.8568156405780468
639,0.856655825508229
640,0.8564955860069228
641,0.8563350173509762
642,0.8561740127459395
643,0.8560126197965879
644,0.8558507714739231
645,0.8556744974829092
646,0.8554968354692422
647,0.8553187370514157
648,0.8551402368284663
649,0.8549612859705444
650,0.8547817435332695
651,0.8546016231345579
652,0.8544211991195885
653,0.8542404844548354
654,0.8540594339127586
655,0.8538778232395039
656,0.8536954472687543
657,0.853512898505388
658,0.8533298872259809
659,0.8531460038076698
660,0.8529615232571709
661,0.8527766169943681
662,0.8525910708214164
663,0.852405195298683
664,0.85221889647039
665,0.8520321994065893
666,0.8518450894755741
667,0.8516576113077458
668,0.8514698954593489
669,0.8512819349824999
670,0.8510935900047292
671,0.8509047272485303
672,0.8507154347114602
673,0.850525399684641
674,0.8503348209341776
675,0.8501437831238231
676,0.8499524125509972
677,0.8497609342140705
678,0.849569383018798
679,0.849413583030791
680,0.8492919149308731
681,0.8491699593665992
682,0.8490477706649913
683,0.8489253880982874
684,0.8488028946630298
685,0.8486802558030399
686,0.848557732693941
687,0.8484352865523629
688,0.8481731503315715
689,0.8478298530903464
690,0.8474870491561435
691,0.8471443234447454
692,0.8468017285293028
693,0.8464594322529144
694,0.846117279464322
695,0.8457752430159655
696,0.8454332750969344
697,0.8450915772221191
698,0.8447498905986807
699,0.8444080316266452
700,0.8440666455766228
701,0.8437130679895333
702,0.8433428311276803
703,0.8429732909254826
704,0.8426041606758202
705,0.8422353910533621
706,0.8418667871489569
707,0.8414981673955477
708,0.8411296727212988
709,0.8407611403775589
710,0.8403925120194548
711,0.840023849691132
712,0.8396552907964905
713,0.8392869618347484
714,0.8389189166966827
715,0.8385513134145838
716,0.8381841120979334
717,0.8378174794771489
718,0.8374512994530947
719,0.8370854967928884
720,0.8367201021430563
721,0.8363552248867772
722,0.8359908939723122
723,0.8356194677358558
724,0.8352426690679533
725,0.8348664160735381
726,0.83449163470911
727,0.834117818833931
728,0.8337449345900004
729,0.8333727923569597
730,0.8330010244119325
731,0.832629785915512
732,0.832259451810299
733,0.8318895604440685
734,0.8315201227966431
735,0.8311511742152801
736,0.8307825103362395
737,0.8304143914343929
738,0.8300470410567451
739,0.8296800593810466
740,0.829313357601747
741,0.8289473306643338
742,0.8285819497547875
743,0.8282177765290121
744,0.82785601477187
745,0.8274963687547351
746,0.8271387119302699
747,0.8267824676843991
748,0.8264278148341353
749,0.8260748313372833
750,0.8257236187431111
751,0.8253739871996258
752,0.8250256567308004
753,0.8246785215610605
754,0.8243332335268561
755,0.82398908154686
756,0.8236460651448995
757,0.8233040947684964
758,0.822962993471469
759,0.8226227985726491
760,0.822283909980874
761,0.8219461807154366
762,0.8216106195078821
763,0.8212765637878597
764,0.8209434475147293
765,0.8206110761413277
766,0.8202791692789599
767,0.8199479630382581
768,0.8196172633331067
769,0.8192868570396877
770,0.8189569242611018
771,0.8186276081175617
772,0.8182986154488046
773,0.8179697237661305
774,0.817640825769773
775,0.8173120006980533
776,0.8169836854127476
777,0.8166564219195082
778,0.8163298072171022
779,0.8160040495473859
780,0.8156791947436891
781,0.8153548774627392
782,0.8150310001768124
783,0.8147075622884198
784,0.8143844198528968
785,0.8140617685720776
786,0.8137391369849786
787,0.8134164976573884
788,0.8130937389256567
789,0.8127711421813187
790,0.8124489075987574
791,0.8121269101670604
792,0.8118062724013332
793,0.8114866188275662
794,0.8111677499375187
795,0.8108493690572596
796,0.8105316590135175
797,0.810214651468584
798,0.8098981714704819
799,0.809581989272047
800,0.8092661657154664
801,0.808950737219026
802,0.8086354782440498
803,0.8083203050961991
804,0.8080051391992901
805,0.8076900780105405
806,0.8073752163506412
807,0.8070605744860193
808,0.806746216417598
809,0.8064322065551544
810,0.8061185621229788
811,0.8058052360953799
812,0.8054920654239838
813,0.8051792739219376
814,0.8048671549907894
815,0.8045554549157269
816,0.8042440247393723
817,0.8039326887591262
818,0.8036215524789608
819,0.8033570255792125
820,0.8031335998145429
821,0.8028959570548472
822,0.8026432904482066
823,0.8023907155705359
824,0.8021388264624664
825,0.8018874381431333
826,0.8016368267119666
827,0.8013870361577412
828,0.8011378844031366
829,0.8008892540433461
830,0.8006414893768913
831,0.8003946009555286
832,0.8001483096159967
833,0.7999025451737509
834,0.7996573577080227
835,0.7994126631632522
836,0.7991688577332419
837,0.7989254469068349
838,0.7986826009903185
839,0.7984402263006093
840,0.7981983568786465
841,0.7979575445467832
842,0.7977173744981211
843,0.7974776789283516
844,0.7972384146411706
845,0.7969991594608051
846,0.7967599616161339
847,0.7965204914808911
848,0.7962812157949518
849,0.7960423462174955
850,0.7958040716140723
851,0.7955667041057096
852,0.7953298852356705
853,0.7950937192453903
854,0.7948582988542511
855,0.7946234426305601
856,0.7943887679864812
857,0.7941538305849859
858,0.7939188030407676
859,0.7936838289649476
860,0.7934486739775667
861,0.7932133045632943
862,0.7929777228427739
863,0.7927425260578395
864,0.7925079784349888
865,0.7922736679736601
866,0.7920398892409475
867,0.7918066288191244
868,0.7915737093764008
869,0.7913411121618737
870,0.7911089176163637
871,0.7908771734059742
872,0.7906458471734847
873,0.7904147946253097
874,0.7901840068114895
875,0.7899532312409059
876,0.7897224821547335
877,0.7894918061120068
878,0.7892613889401366
879,0.7890310529921708
880,0.7888008764136473
881,0.7885707677052356
882,0.7883407356392477
883,0.7881110181546112
884,0.7878816470621192
885,0.7876524040230161
886,0.7874233431884746
887,0.7871941109870042
888,0.7869652717880241
889,0.7867368239838404
890,0.7865085901829707
891,0.7862806366432117
892,0.7860531087130489
893,0.7858258271928407
894,0.7855986429831191
895,0.7853714168814026
896,0.7851440265792037
897,0.7849164409961782
898,0.7846886977362405
899,0.7844608490279829
900,0.7842327618835748
901,0.7840047394253685
902,0.7837770760736961
903,0.7835497786934977
904,0.7833228005156426
905,0.7830962132412591
906,0.7828702022875806
907,0.7826446394244652
908,0.7824194833108906
909,0.7821946798385033
910,0.7819700459205998
911,0.7817456647467418
912,0.7815217252868092
913,0.7812983374797569
914,0.7810752415378861
915,0.780852163869722
916,0.7806290860102215
917,0.7804060394949986
918,0.7801830659578799
919,0.7799602978859336
920,0.7797379621515779
921,0.7795160650531515
922,0.7792945127799785
923,0.7790736957998466
924,0.7788535223434668
925,0.7786336188250939
926,0.7784139277109422
927,0.7781945868402177
928,0.7779755229551123
929,0.7777567865275793
930,0.7775383423318293
931,0.7773201694908698
932,0.7771023733055077
933,0.7768847432055711
934,0.7766673705689507
935,0.7764503988790904
936,0.7762337003981583
937,0.7760171620689854
938,0.7758007664553132
939,0.7755845569595067
940,0.7753682118718229
941,0.7751517108973986
942,0.7749348810285633
943,0.7747179237592784
944,0.7745009500409162
945,0.7742840706766855
946,0.7740673386800871
947,0.7738508040804603
948,0.7736342390671097
949,0.7734177482871659
950,0.7732014598279744
951,0.7729855721765752
952,0.7727697847695385
953,0.7725539942299475
954,0.7723380648163755
955,0.7721220747655096
956,0.7719133225281831
957,0.7717879386922579
958,0.7716629576239943
959,0.7715383478418562
960,0.7714141014724568
961,0.7712901565439821
962,0.7711663849553456
963,0.7710429601764945
964,0.7709199565059585
965,0.7707973443414674
966,0.7706801988004769
967,0.7705646695290824
968,0.770449233082848
969,0.770333950528382
970,0.7702188123663932
971,0.7701038739335593
972,0.7699890718395767
973,0.7698744495192174
974,0.7697599155351708
975,0.7696454395862862
976,0.7695310231186985
977,0.7694166817715561
978,0.7693027189903417
979,0.7691889427851127
980,0.7690749968659443
981,0.7689610165682881
982,0.7688468002412167
983,0.7687324365552157
984,0.7686179956423913
985,0.7685037309796702
986,0.7683899697703226
987,0.7682764330124652
988,0.7681629974783314
989,0.7680496913504568
990,0.7679363408389916
991,0.7678229811716969
992,0.7677097844906672
993,0.7675967639618201
994,0.7674838819656399
995,0.7673711536565339
996,0.7672583875762669
997,0.7671455984773742
998,0.7670326460511935
999,0.7669195279933508
1000,0.7668062098091412
1001,0.7666926551658356
1002,0.7665788710683458
1003,0.7664647923395436
1004,0.76635040182244
1005,0.7662356877010384
1006,0.7661208104006623
1007,0.7660058100906781
1008,0.7658906623076559
1009,0.765775407480935
1010,0.7656601361770952
1011,0.7655448503559903
1012,0.7654293546789797
1013,0.7653538439004259
1014,0.7652870360724467
1015,0.765220384583181
1016,0.7651538886685163
1017,0.7650875713840966
1018,0.7650214820384961
1019,0.764955544777141
1020,0.764889737745526
1021,0.7648240576435913
1022,0.7647583749477249
1023,0.7646926087331795
1024,0.7646553972176655
1025,0.7646357346418766
1026,0.7646164088072025
1027,0.764597475110819
1028,0.7645789743517163
1029,0.7645609155119847
1030,0.7645432420321912
1031,0.7645259030751067
1032,0.7645088674456411
1033,0.7644921469422721
1034,0.7644757156779187
1035,0.764459537600796
1036,0.7644436221227257
1037,0.7644279062789645
1038,0.7644123628196748
1039,0.7643969894079353
1040,0.7643817641555011
1041,0.7643666781344721
1042,0.7643517653878317
1043,0.7643370322949455
1044,0.7643225237908587
1045,0.7643084049612359
1046,0.7642943898117417
1047,0.7642805337426187
1048,0.7642667472362588
1049,0.764253063743294
1050,0.7642393663521754
1051,0.7642256979664748
1052,0.7642121147565261
1053,0.7641986821727763
1054,0.7641853651778566
1055,0.7641721708285746
1056,0.7641590881242771
1057,0.7641460872611917
1058,0.764133131592688
1059,0.7641201594529837
1060,0.764107176112026
1061,0.7640940644119094
1062,0.7640809259868094
1063,0.7640677960893226
1064,0.7640546177305223
1065,0.7640413769122171
1066,0.7640279952419008
1067,0.7640144975468081
1068,0.7640008146146584
1069,0.7639870100629438
1070,0.7639730784597438
1071,0.763959110468444
1072,0.763945145287766
1073,0.7639311845860032
1074,0.763917296618464
1075,0.7639034485895151
1076,0.7638896810455681
1077,0.7638759446783593
1078,0.7638621252397246
1079,0.7638481862163048
1080,0.7638341506037455
1081,0.7638200557132555
1082,0.7638058700379756
1083,0.7637915846641056
1084,0.7637771495864445
1085,0.7637623795376215
1086,0.7637474300183208
1087,0.7637323610301341
1088,0.7637171721349901
1089,0.7637019258751863
1090,0.7636866278790292
1091,0.7636712935037672
1092,0.7636559033235205
1093,0.763640461225023
1094,0.7636249924820009
1095,0.7636094586781486
1096,0.7635939249173468
1097,0.7635783172974592
1098,0.7635625749291373
1099,0.7635466947604695
1100,0.7635306586521391
1101,0.7635145686864788
1102,0.7634984136523323
1103,0.7634822143370871
1104,0.7634659273369542
1105,0.7634494938463587
1106,0.7634327835971269
1107,0.76341581076554
1108,0.7633985873949424
1109,0.7633810706733505
1110,0.7633633417767381
1111,0.7633455060288271
1112,0.7633275017659208
1113,0.7633093689210105
1114,0.7632911585954797
1115,0.7632728000103122
1116,0.7632542514441294
1117,0.7632354957277111
1118,0.7632165624933471
1119,0.7631974411658683
1120,0.7631781090115657
1121,0.76315854711613
1122,0.7631367261279529
1123,0.7630394810599528
1124,0.7629416999595343
1125,0.7628434517858743
1126,0.7627447367937222
1127,0.7626455567686649
1128,0.7625459788913921
1129,0.7624461280754177
1130,0.762345805856074
1131,0.7622447973103699
1132,0.7621431993884267
1133,0.7620412202413976
1134,0.7619389357551205
1135,0.7618350990656889
1136,0.7617259158771079
1137,0.7616165524346857
1138,0.7615070832692065
1139,0.761397692458867
1140,0.7612892195644235
1141,0.7611824549407099
1142,0.7610759342850919
1143,0.7609696090268201
1144,0.7608634195666625
1145,0.760757168456211
1146,0.7606509405250953
1147,0.7605448147957439
1148,0.7604386066600471
1149,0.7603322915319112
1150,0.7602260031535685
1151,0.7601198532872947
1152,0.7600137731218659
1153,0.7599077230882888
1154,0.7598015858505152
1155,0.7596950185481214
1156,0.7595878783599413
1157,0.7594804089809796
1158,0.7593725566194806
1159,0.7592642865967261
1160,0.7591556264489461
1161,0.7590467465589333
1162,0.7589376931492471
1163,0.7588285191467249
1164,0.7587192438007071
1165,0.7586098828466783
1166,0.7585003333032115
1167,0.7583904265736466
1168,0.7582800589650234
1169,0.758169125061843
1170,0.7580577258947627
1171,0.7579460528860054
1172,0.7578343044487372
1173,0.7577225906448
1174,0.7576109083224444
1175,0.7574991118906933
1176,0.7573871236379089
1177,0.7572750308809139
1178,0.757162842689835
1179,0.7570505655541245
1180,0.7569381014673725
1181,0.7568254696474758
1182,0.7567127281500328
1183,0.7565999420563234
1184,0.756486971518961
1185,0.7563738389536204
1186,0.7562605215602846
1187,0.7561468430308259
1188,0.7560327024512041
1189,0.7559181060843893
1190,0.755803154806317
1191,0.7556878895790966
1192,0.7555724022567339
1193,0.755456768696818
1194,0.7553410338963006
1195,0.755225233134514
1196,0.7551093299539348
1197,0.7549933046477271
1198,0.754877284978168
1199,0.7547609254906644
1200,0.7546443377608115
1201,0.7545275528322977
1202,0.7544105837068171
1203,0.7542933350478082
1204,0.7541758539762247
1205,0.7540582962976933
1206,0.7539406425201138
1207,0.7538229143963263
1208,0.753705229203778
1209,0.7535876216776589
1210,0.7534701340734911
1211,0.7533527624403389
1212,0.7532353965017741
1213,0.7531178691446035
1214,0.7530001582747569
1215,0.7528823959496391
1216,0.7527645601371677
1217,0.7526467286784096
1218,0.7525289365212312
1219,0.7524111981390675
1220,0.7522935842749361
1221,0.7521760734483138
1222,0.7520585537903409
1223,0.7519410298487978
1224,0.7518235226509897
1225,0.751706089968928
1226,0.7515887890456737
1227,0.7514716393205226
1228,0.751354655213879
1229,0.7512377712160061
1230,0.7511209138116021
1231,0.7510041384348691
1232,0.7508874307791347
1233,0.7507708747076808
1234,0.7506545305637147
1235,0.7505383618921317
1236,0.7504224527926381
1237,0.7503068151861838
1238,0.750191417900612
1239,0.7500760621208301
1240,0.7499607409869913
1241,0.7498454892453807
1242,0.7497303520034234
1243,0.749615431436612
1244,0.7495007821918099
1245,0.7493863741959389
1246,0.7492665370054831
1247,0.7491059236462325
1248,0.7489456331117966
1249,0.7487857128453614
1250,0.7486260697243291
1251,0.7484665550506567
1252,0.7483072014145516
1253,0.7481482214862318
1254,0.7479895574191872
1255,0.7478311629372705
1256,0.7476730952171129
1257,0.7475154451921515
1258,0.7473592702817294
1259,0.7472046529177044
